File Name,LOC,LLOC,SLOC,Comments,Cyclomatic Complexity,Maintainability Index,h1,h2,h,N1,N2,N,Vocabulary,Volume,Difficulty,Effort,Bugs,Time
85.py,2,2,2,0,3,85.57395869447132,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456034,0.6449800263576005
154.py,11,9,8,0,4,93.4227098827652,3,9,12,7,14,21,12,75.28421251514429,2.3333333333333335,175.66316253533668,0.025094737505048096,9.759064585296482
156.py,14,13,14,0,3,63.1794559595715,4,8,12,5,10,15,12,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409
28.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
131.py,6,6,6,0,4,71.15686528735678,4,7,11,4,8,12,11,41.51317942364757,2.2857142857142856,94.88726725405158,0.01383772647454919,5.27151484744731
138.py,2,2,2,0,2,81.83377702795524,4,7,11,4,8,12,11,41.51317942364757,2.2857142857142856,94.88726725405158,0.01383772647454919,5.27151484744731
61.py,52,13,12,10,5,53.63449603164586,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456034,0.6449800263576005
99.py,6,6,6,0,2,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
77.py,2,2,2,0,1,82.2340467055486,3,6,9,4,8,12,9,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751
100.py,2,2,2,0,1,84.96220422681199,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
161.py,2,3,2,0,7,82.32712567651546,2,2,4,2,2,4,4,8.0,1.0,8.0,0.0026666666666666666,0.4444444444444444
136.py,11,11,11,0,8,62.56389944745159,4,9,13,8,16,24,13,88.81055323538621,3.5555555555555554,315.7708559480398,0.029603517745128736,17.542825330446657
51.py,3,3,3,0,3,84.44724042799471,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
94.py,3,2,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
109.py,22,12,10,0,4,93.81132276156458,3,6,9,3,6,9,9,28.529325012980813,1.5,42.793987519471216,0.009509775004326938,2.377443751081734
72.py,11,6,5,2,3,95.33932225264152,3,5,8,3,5,8,8,24.0,1.5,36.0,0.008,2.0
132.py,2,2,2,0,2,88.42299174457497,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
124.py,35,20,19,5,15,80.4496107248722,9,33,42,24,47,71,42,382.854537017292,6.409090909090909,2453.749532701735,0.127618179005764,136.31941848342973
40.py,7,7,7,0,5,68.88342231657579,2,9,11,5,10,15,11,51.89147427955947,1.1111111111111112,57.65719364395497,0.01729715809318649,3.203177424664165
